PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Qu, YH; Rao, H; Wen, ZY; Xue, YM				Qu, Yan-hui; Rao, Hui; Wen, Zhi-ying; Xue, Yu-mei			Maximal pattern complexity of higher dimensional words	JOURNAL OF COMBINATORIAL THEORY SERIES A			English	Article						n-dimensional word; Maximal pattern complexity; Toeplitz word	SEQUENCE	This paper studies the pattern complexity of n-dimensional words. We show that an n-recurrent but not n-periodic word has pattern complexity at least 2k, which generalizes the result of [T. Kamae, H. Rao, Y.-M. Xue, Maximal pattern complexity of two dimension words, Theoret. Comput. Sci. 359 (1-3) (2006) 15-27] on two-dimensional words. Analytic directions of a word are defined and its topological properties play a crucial role in the proof. Accordingly n-dimensional pattern Sturmian words are defined. Irrational rotation words are proved to be pattern Sturmian. A new class of higher dimensional words, the simple Toeplitz words, are introduced. We show that they are also pattern Sturmian words. (C) 2009 Elsevier Inc. All rights reserved.	[Rao, Hui] Cent China Normal Univ, Wuhan 430079, Peoples R China; [Qu, Yan-hui; Wen, Zhi-ying] Tsinghua Univ, Beijing 100084, Peoples R China; [Xue, Yu-mei] Beijing Univ Aeronaut & Astronaut, Beijing 100083, Peoples R China	Rao, H (reprint author), Cent China Normal Univ, Wuhan 430079, Peoples R China.	jyh02@mails.tsinghua.edu.cn; hrao@mail.ccnu.edu.cn; wenzy@tsinghua.edu.cn; yxue@buaa.edu.cn		Qu, Yanhui/0000-0001-8168-7702	Chinese National Science FundNational Natural Science Foundation of China [10631040]	The work is supported by the Chinese National Science Fund No. 10631040.		12	4	4	0	3	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0097-3165	1096-0899		J COMB THEORY A	J. Comb. Theory Ser. A	JUL	2010	117	5					489	506		10.1016/j.jcta.2009.07.002			18	Mathematics	Mathematics	576EU	WOS:000276127900001					2020-06-27	
J	Zhang, ZT; Zhou, Y; Li, Y; Shao, SQ; Li, BY; Shi, HY; Li, XB				Zhang, Ze-Ting; Zhou, Ying; Li, Yang; Shao, Su-Qiang; Li, Bing-Ying; Shi, Hai-Yan; Li, Xue-Bao			Interactome analysis of the six cotton 14-3-3s that are preferentially expressed in fibres and involved in cell elongation	JOURNAL OF EXPERIMENTAL BOTANY			English	Article						14-3-3; cotton (Gossypium hirsutum); fibre development; gene expression; protein-protein interaction	MOLECULAR CHARACTERIZATION; PROTEINS; GENE; 14-3-3-PROTEINS; SPECIFICITY; ISOFORM; BINDING; GROWTH; ATPASE; ZETA	Proteins of the 14-3-3 family regulate a divergent set of signalling pathways in all eukaryotic organisms. In this study, several cDNAs encoding 14-3-3 proteins were isolated from a cotton fibre cDNA library. The Gh14-3-3 genes share high sequence homology at the nucleotide level in the coding region and at the amino acid level. Real-time quantitative RT-PCR analysis indicated that the expression of these Gh14-3-3 genes is developmentally regulated in fibres, and reached their peak at the stage of rapid cell elongation of fibre development. Furthermore, overexpression of Gh14-3-3a, Gh14-3-3e, and Gh14-3-3L in fission yeast promoted atypical longitudinal growth of the host cells. Yeast two-hybrid analysis revealed that the interaction between cotton 14-3-3 proteins is isoform selective. Through yeast two-hybrid screening, 38 novel interaction partners of the six 14-3-3 proteins (Gh14-3-3a, Gh14-3-3e, Gh14-3-3f, Gh14-3-3g, Gh14-3-3h, and Gh14-3-3L), which are involved in plant development, metabolism, signalling transduction, and other cellular processes, were identified in cotton fibres. Taking these data together, it is proposed that the Gh14-3-3 proteins may participate in regulation of fibre cell elongation. Thus, the results of this study provide novel insights into the 14-3-3 signalling related to fibre development of cotton.	[Zhang, Ze-Ting; Zhou, Ying; Li, Yang; Shao, Su-Qiang; Li, Bing-Ying; Shi, Hai-Yan; Li, Xue-Bao] Huazhong Normal Univ, Coll Life Sci, Hubei Key Lab Genet Regulat & Integrat Biol, Wuhan 430079, Peoples R China	Li, XB (reprint author), Huazhong Normal Univ, Coll Life Sci, Hubei Key Lab Genet Regulat & Integrat Biol, Wuhan 430079, Peoples R China.	xbli@mail.ccnu.edu.cn	Shi, Haiyan/K-4665-2019; Zhang, Zeting/A-2631-2013; Ding, Cheng-Qiang/B-6287-2011		National Natural Sciences Foundation of ChinaNational Natural Science Foundation of China [30871317]; Ministry of Agriculture of ChinaMinistry of Agriculture, China [2008ZX08009-003, 2009ZX08009-117B]	This work was supported by the National Natural Sciences Foundation of China (grant no. 30871317) and a project from the Ministry of Agriculture of China for transgenic research (grant no. 2008ZX08009-003, 2009ZX08009-117B).		54	52	63	1	10	OXFORD UNIV PRESS	OXFORD	GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND	0022-0957	1460-2431		J EXP BOT	J. Exp. Bot.	JUL	2010	61	12					3331	3344		10.1093/jxb/erq155			14	Plant Sciences	Plant Sciences	627CK	WOS:000280016200013	20519337	Bronze, Green Published			2020-06-27	
J	Chen, SL; Fan, Y				Chen, Songliang; Fan, Yun			A note on the p-supersolvability of finite groups	JOURNAL OF GROUP THEORY			English	Article							F-HYPERCENTER CONTAINS; SOLVABLE GROUPS; HYPERQUASICENTER; SUBGROUPS	We study conditions for the supersolvability of a finite group under the assumption that all subgroups of order p (or all subgroups of order 4 if p = 2) in a Sylow p-subgroup P are contained in the hyperquasicenter of the normalizer of P.	[Chen, Songliang] Guizhou Normal Coll, Dept Math, Guiyang 550018, Peoples R China; [Fan, Yun] Cent China Normal Univ, Sch Math & Stat, Wuhan 430079, Peoples R China	Chen, SL (reprint author), Guizhou Normal Coll, Dept Math, Guiyang 550018, Peoples R China.	chsl2006@yahoo.com.cn; yunfan02@yahoo.com.cn						21	0	0	0	0	WALTER DE GRUYTER GMBH	BERLIN	GENTHINER STRASSE 13, D-10785 BERLIN, GERMANY	1433-5883	1435-4446		J GROUP THEORY	J. Group Theory	JUL	2010	13	4					555	563		10.1515/JGT.2010.006			9	Mathematics	Mathematics	622DW	WOS:000279641000007					2020-06-27	
J	Hou, DF; Li, JR; Liu, H; Ren, HC				Hou, De-fu; Li, Jia-rong; Liu, Hui; Ren, Hai-cang			The momentum analyticity of two point correlators from perturbation theory and AdS/CFT	JOURNAL OF HIGH ENERGY PHYSICS			English	Article						AdS-CFT Correspondence; Thermal Field Theory; Duality in Gauge Field Theories; Nonperturbative Effects	HOT GAUGE-THEORIES; RELATIVISTIC PLASMA; SCATTERING-AMPLITUDES; FRIEDEL OSCILLATIONS; FINITE-TEMPERATURE; FIELD-THEORIES; MATTER; QCD	The momentum plane analyticity of two point function of a relativistic thermal field theory at zero chemical potential is explored with both perturbative and nonperturbative method. A general principle regarding the location of the singularities is extracted. In the case of the N = 4 supersymmetric Yang-Mills theory at large N-c, the nonperturbative nature of the singularity (simple poles) is observed in the strong coupling limit via the AdS/CFT correspondence.	[Hou, De-fu; Li, Jia-rong; Ren, Hai-cang] Huazhong Normal Univ, Inst Particle Phys, Wuhan 430079, Peoples R China; [Liu, Hui] Jinan Univ, Dept Phys, Guangzhou, Guangdong, Peoples R China; [Ren, Hai-cang] Rockefeller Univ, Dept Phys, New York, NY 10021 USA	Hou, DF (reprint author), Huazhong Normal Univ, Inst Particle Phys, Wuhan 430079, Peoples R China.	hdf@iopp.ccnu.edu.cn; ljr@iopp.ccnu.edu.cn; tliuhui@jnu.edu.cn; ren@mail.rockefeller.edu			NSFCNational Natural Science Foundation of China [10975060, 10735040, 10947002]; MOEMinistry of Education, SingaporeMinistry of Higher Education & Scientific Research (MHESR) [IRT0624]; Fundamental Research Funds for the Central UniversitiesFundamental Research Funds for the Central Universities [21609603]	We would like to extend our gratitude to Mei Huang, V. P. Nair, Zi-wei Lin and Peng-fei Zhuang for helpful discussions. The work of D. F. H. and H. C. R. is supported in part by NSFC under grant Nos. 10975060, 10735040 and by MOE under project No. IRT0624. The work of Hui Liu is supported in part by NSFC under grant No. 10947002 and the Fundamental Research Funds for the Central Universities No. 21609603.		26	22	22	0	2	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	1029-8479			J HIGH ENERGY PHYS	J. High Energy Phys.	JUL	2010		7							042	10.1007/JHEP07(2010)042			22	Physics, Particles & Fields	Physics	645ZK	WOS:000281504500041					2020-06-27	
J	Liu, JP; Li, YY; Huang, XT; Zhu, ZH				Liu, Jinping; Li, Yuanyuan; Huang, Xintang; Zhu, Zhihong			Tin Oxide Nanorod Array-Based Electrochemical Hydrogen Peroxide Biosensor	NANOSCALE RESEARCH LETTERS			English	Article						Nanostructure; SnO2; Nanorod array; Biosensor	HORSERADISH-PEROXIDASE	SnO2 nanorod array grown directly on alloy substrate has been employed as the working electrode of H2O2 biosensor. Single-crystalline SnO2 nanorods provide not only low isoelectric point and enough void spaces for facile horseradish peroxidase (HRP) immobilization but also numerous conductive channels for electron transport to and from current collector; thus, leading to direct electrochemistry of HRP. The nanorod array-based biosensor demonstrates high H2O2 sensing performance in terms of excellent sensitivity (379 mu A mM(-1) cm(-2)), low detection limit (0.2 mu M) and high selectivity with the apparent Michaelis-Menten constant estimated to be as small as 33.9 mu M. Our work further demonstrates the advantages of ordered array architecture in electrochemical device application and sheds light on the construction of other high-performance enzymatic biosensors.	[Liu, Jinping; Li, Yuanyuan; Huang, Xintang; Zhu, Zhihong] Cent China Normal Univ, Dept Phys, Wuhan 430079, Peoples R China; [Li, Yuanyuan] Wuhan Univ Technol, State Key Lab Adv Technol Mat Synth & Proc, Wuhan 430070, Peoples R China	Liu, JP (reprint author), Cent China Normal Univ, Dept Phys, Wuhan 430079, Peoples R China.	liujp@phy.ccnu.edu.cn	Liu, Jinping/A-9285-2008	Liu, Jinping/0000-0001-6748-8432	National Natural Science Foundation of ChinaNational Natural Science Foundation of China [50872039, 50802032]	This work was financially supported by National Natural Science Foundation of China (No. 50872039; 50802032).		28	34	35	1	43	SPRINGEROPEN	LONDON	CAMPUS, 4 CRINAN ST, LONDON, N1 9XW, ENGLAND	1931-7573	1556-276X		NANOSCALE RES LETT	Nanoscale Res. Lett.	JUL	2010	5	7					1177	1181		10.1007/s11671-010-9622-1			5	Nanoscience & Nanotechnology; Materials Science, Multidisciplinary; Physics, Applied	Science & Technology - Other Topics; Materials Science; Physics	622OZ	WOS:000279674400016	20596358	DOAJ Gold, Green Published			2020-06-27	
J	Tang, J; Fu, ZY; Jen, PHS; Chen, QC				Tang Jia; Fu Zi-Ying; Jen, Philip H-S; Chen Qi-Cai			Recovery Cycle of Inferior Collicular Neurons Determine Pulse Following Rate in CF-FM Bat	PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS			Chinese	Article						inferior collicular neurons; recovery cycle; following pulse repetition rate; leaf-nosed bat (Hipposideros armiger)	WHOLE-CELL RECORDINGS; BIG BROWN BAT; ECHOLOCATING BATS; EPTESICUS-FUSCUS; REPETITION RATE; SENSITIVE NEURONS; MINIMUM THRESHOLD; AUDITORY-CORTEX; FREQUENCY; INHIBITION	The characteristics of recovery cycles in inferior collicular (IC) neurons of leaf-nosed bat (Hipposideros armiger) and effect of the recovery cycle on the following pulse repetition rate were studied using mimic CF-FM sound stimuli emitted by free flying bat. Recovery cycle of 93 IC neurons were obtained from IC of five bats with normal hearing. These neurons were classified into three types, i.e. long recovery (LR, 47.4%), moderate recovery (MR, 35.1%), and short recovery (SR, 17.5%), according to their inter pulse interval (IPI) (ms) of 50% recovery under two CF-FM sound stimulation condition. Each type of the neurons could also be categorized into different sub-types according to changes induced by IPI increasing such as single-IPI response area neurons, multi-IPI response area neurons, and monotonic-IPI response neurons. Mean IPIs of 50% recovery of LR, MR, and SR neurons were (64.0 +/- 24.8), (19.6 +/- 5.8), and (7.1 +/- 2.4) ms, respectively (P < 0.001). The calculated theoretically following pulse repetition rate (pulse per second, Hz) of LR, MR, and SR neurons by mean IPI of 50% recovery for each type were (18.2 +/- 7.0), (55.4 +/- 15.7), and (171.3 +/- 102.9) Hz, respectively (P < 0.001). These three types of IC neurons were well corresponding to their three hunting phases, search, approach, and catch phases. The sub-types of single-IPI response area neurons and multi-IPI response area neurons had hunting phase selectivity, and sub-type of monotonic-fPI response neurons had well sensitivity to IPI change, but their hunting phase selectivity was of a sort. These results demonstrated that recovery cycle of IC neurons determined the ability to follow pulse repetition rate and matched this bat's echolocation behavior.	[Tang Jia; Fu Zi-Ying; Chen Qi-Cai] Cent China Normal Univ, Coll Life Sci, Wuhan 430079, Peoples R China; [Tang Jia; Fu Zi-Ying; Chen Qi-Cai] Cent China Normal Univ, Hubei Key Lab Genet Regulat & Integrat Biol, Wuhan 430079, Peoples R China; [Jen, Philip H-S] Univ Missouri, Div Biol Sci, Columbia, MO 65211 USA; [Jen, Philip H-S] Univ Missouri, Interdisciplinary Neurosci Program, Columbia, MO 65211 USA	Chen, QC (reprint author), Cent China Normal Univ, Coll Life Sci, Wuhan 430079, Peoples R China.	qcchen2003@yahoo.com.cn	付, 子英/C-9364-2011; Fu, Ziying/N-7127-2013	Fu, Ziying/0000-0002-0065-8297	National Natural Science Foundation of ChinaNational Natural Science Foundation of China [30970972]; Key Scientific and Technological Foundation of Ministry of Education [108096]; Foundation of Hubei Key Laboratory of Genetic Regulation and Integrative Biology	This work was supported by grants from The National Natural Science Foundation of China (30970972), Key Scientific and Technological Foundation of Ministry of Education (108096) and Foundation of Hubei Key Laboratory of Genetic Regulation and Integrative Biology.		27	3	3	0	1	CHINESE ACAD SCIENCES, INST BIOPHYSICS	BEIJING	15 DATUN RD, CHAOYAND DISTRICT, BEIJING, 100101, PEOPLES R CHINA	1000-3282			PROG BIOCHEM BIOPHYS	Prog. Biochem. Biophys.	JUL	2010	37	7					801	808		10.3724/SP.J.1206.2010.00039			8	Biochemistry & Molecular Biology; Biophysics	Biochemistry & Molecular Biology; Biophysics	631EY	WOS:000280330600014					2020-06-27	
J	Luo, LJ; Lv, G; Li, BH; Hu, XY; Jin, L; Wang, JB; Tang, YW				Luo, Lijuan; Lv, Gang; Li, Bihui; Hu, Xiaoyan; Jin, Lei; Wang, Jianbo; Tang, Yiwen			Formation of aligned ZnO nanotube arrays by chemical etching and coupling with CdSe for photovoltaic application	THIN SOLID FILMS			English	Article						Zinc oxide; Nanotubes; Cadmium selenide; Chemical etching; Photovoltaic properties; Solar cells	QUANTUM DOTS; SOLAR-CELLS; FABRICATION; DEPOSITION; NANOWIRES; GROWTH; NANOSTRUCTURES; NANORODS; CDTE	High density aligned ZnO nanotube (NT) arrays were synthesized using a facile chemical etching of electrochemically deposited ZnO nanorods (NRs). The influence of etching time and solution concentration on the ZnO NT formation was investigated. Moreover, cadmium selenide (CdSe) nanoparticles as sensitizers were assembled onto the ZnO NT and NR arrays for solar cell application. A conversion efficiency (eta) of 0.94% was achieved for CdSe/ZnO NT-based solar cell under the white light illumination intensity of 85 mW/cm(2). An 8% enhancement in eta was observed between the CdSe/ZnO NT-based and NR-based solar cell due to the enhancement of the photocurrent density. ZnO NT arrays have been proved to have a superior ability as compared with ZnO NR arrays when employed as a semiconductor film. (c) 2010 Elsevier B.V. All rights reserved.	[Luo, Lijuan; Lv, Gang; Li, Bihui; Hu, Xiaoyan; Tang, Yiwen] Cent China Normal Univ, Inst Nanosci & Technol, Wuhan 430079, Peoples R China; [Jin, Lei; Wang, Jianbo] Wuhan Univ, Dept Phys, Wuhan 430072, Peoples R China; [Jin, Lei; Wang, Jianbo] Wuhan Univ, Ctr Electron Microscopy, Wuhan 430072, Peoples R China	Tang, YW (reprint author), Cent China Normal Univ, Inst Nanosci & Technol, Wuhan 430079, Peoples R China.	ywtang@phy.ccnu.edu.cn	Wang, Jianbo/D-9991-2011; Jin, Lei/D-2404-2010; Wang, Jianbo/AAQ-3235-2020	Wang, Jianbo/0000-0002-3315-3105; Jin, Lei/0000-0001-6924-2364; Wang, Jianbo/0000-0002-3315-3105	MOE of ChinaMinistry of Education, China [CCNU09A02011]; Ministry of Education of ChinaMinistry of Education, China [108097]	Financially supported by self-determined research funds of CCNU from the colleges' basic research and operation of MOE of China (CCNU09A02011) and by the Key Project of Ministry of Education of China (Grant 108097).		32	31	32	1	27	ELSEVIER SCIENCE SA	LAUSANNE	PO BOX 564, 1001 LAUSANNE, SWITZERLAND	0040-6090			THIN SOLID FILMS	Thin Solid Films	JUL 1	2010	518	18					5146	5152		10.1016/j.tsf.2010.03.014			7	Materials Science, Multidisciplinary; Materials Science, Coatings & Films; Physics, Applied; Physics, Condensed Matter	Materials Science; Physics	622JY	WOS:000279659900020					2020-06-27	
J	Yan, HJ; Li, HB				Yan, Huijuan; Li, Haibing			Urea type of fluorescent organic nanoparticles with high specificity for HCO3- anions	SENSORS AND ACTUATORS B-CHEMICAL			English	Article						Fluorescent organic nanoparticles; HCO3-; Probe; Solubility; Selectivity	INTRAMOLECULAR PROTON-TRANSFER; BINDING-SITES; RECOGNITION; RECEPTORS; LUMINESCENT; EMISSION; SIZE; MOLECULES; REAGENTS; SENSORS	A novel fluorescent HCO3- probe based on urea-thiadiazole-benzene (UTB) fluorescent organic nanoparticles (FONs) were designed and synthesized. UTB FONs exhibit excellent water solubility, high selectivity for sensing upon binding HCO3- in aqueous media. Under the optimum conditions, the relative fluorescent intensity is decreased linearly with increasing bicarbonate concentration in the range of 0-1000 mu M with a detection limit of 5.57 x 10(-7) M. It is found that the decreased luminescence intensity of the UTB FONs in a concentration of HCO3- ions dependence is best described by a Stern-Volmer equation. The possible mechanism is discussed. (C) 2010 Elsevier B.V. All rights reserved.	[Yan, Huijuan; Li, Haibing] Cent China Normal Univ, Coll Chem, Minist Educ, Key Lab Pesticide & Chem Biol CCNU, Wuhan 430079, Peoples R China	Li, HB (reprint author), Cent China Normal Univ, Coll Chem, Minist Educ, Key Lab Pesticide & Chem Biol CCNU, Wuhan 430079, Peoples R China.	lhbing@mail.ccnu.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [20772038]; 863 programNational High Technology Research and Development Program of China [2009AA 06A 417]; Program for Excellent Research Group of Hubei Province [2009CDA048]; Colleges' basic research and operation of MOE [CCNU09AO200]	This work was financially supported by the National Natural Science Foundation of China (20772038), 863 program (2009AA 06A 417), Program for Excellent Research Group of Hubei Province (2009CDA048), Self-determined research funds of CCNU from the colleges' basic research and operation of MOE (CCNU09AO200).		56	19	19	0	18	ELSEVIER SCIENCE SA	LAUSANNE	PO BOX 564, 1001 LAUSANNE, SWITZERLAND		0925-4005		SENSOR ACTUAT B-CHEM	Sens. Actuator B-Chem.	JUN 30	2010	148	1					81	86		10.1016/j.snb.2010.03.080			6	Chemistry, Analytical; Electrochemistry; Instruments & Instrumentation	Chemistry; Electrochemistry; Instruments & Instrumentation	627NV	WOS:000280047400013					2020-06-27	
J	Lin, Y; Yin, J; Yuan, JJ; Hu, M; Li, ZY; Yu, GA; Liu, SH				Lin, Yan; Yin, Jun; Yuan, Jingjing; Hu, Ming; Li, Ziyong; Yu, Guang-Ao; Liu, Sheng Hua			Synthesis, Characterization, and Properties of Binuclear Gold(I) Phosphine Alkynyl Complexes	ORGANOMETALLICS			English	Article							BIMETALLIC RUTHENIUM COMPLEXES; MOLECULAR CUBIC HYPERPOLARIZABILITIES; PHOTOPHYSICAL PROPERTIES; ETHYNYLGOLD(I) COMPLEXES; DITHIENYLETHENE DTE; CRYSTAL-STRUCTURES; METAL-COMPLEXES; MODEL COMPOUNDS; EXCITED-STATES; DONOR LIGANDS	Reactions of gold salts with various pi-conjugated dialkynes have led to two homologous series of binuclear alkynylgold(I) complexes, linear rigid-rod Cy3PAu-C C (CH=CH)(n)-C C-AuPCy3 (n = 1-3, all-trans) (2a-c) and photochromic LAu-C C-DTE-C C-AuL (DTE = 1,2-di(2-methylthien-3-yl)cyclopentene or 1,2-di(2-methylthien-3-yl)-3,3,4,4,5,5-hexafluorocyclopentene) (L = PCy3, tricyclohexylphosphine or PPh3, triphenylphosphine) (4a-d). The photophysical properties of these complexes have been investigated. The emission spectra exhibited a progressive red-shift with increasing length of the bridge between the two Au(I) in the linear metal complexes 2. Photochromic alkynylgold(I) complexes 4 also exhibited fluorescence properties, and the emission wavelength was found to change upon variation of the dithienylethene (DTE) linkers as well as of the auxiliary phosphine ligands. It is revealed that the binuclear alkynylgold complexes with DTE units show photochromic behavior and that the efficiencies of the photochromic processes and conversions from the open- to the closed-ring isomers in the photostationary state (PSS) arc greatly improved upon the introduction of gold. The photochromic process was also found to show complete reversibility, with restoration of the luminescence and NMR signals upon exposure to visible light.	[Lin, Yan; Yin, Jun; Yuan, Jingjing; Hu, Ming; Li, Ziyong; Yu, Guang-Ao; Liu, Sheng Hua] Cent China Normal Univ, Coll Chem, Minist Educ, Key Lab Pesticide & Chem Biol, Wuhan 430079, Peoples R China	Liu, SH (reprint author), Cent China Normal Univ, Coll Chem, Minist Educ, Key Lab Pesticide & Chem Biol, Wuhan 430079, Peoples R China.	chshliu@mail.ccnu.edu.cn	Yin, Jun/H-1832-2014	Yin, Jun/0000-0003-4732-6123	National Natural Science Foundation of ChinaNational Natural Science Foundation of China [20772039, 20931006]	We acknowledge financial support from National Natural Science Foundation of China (nos. 20772039, 20931006)		70	43	43	1	18	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	0276-7333	1520-6041		ORGANOMETALLICS	Organometallics	JUN 28	2010	29	12					2808	2814		10.1021/om1000919			7	Chemistry, Inorganic & Nuclear; Chemistry, Organic	Chemistry	611ZI	WOS:000278863800019					2020-06-27	
J	Cheng, Y; Csernai, LP; Magas, VK; Schlei, BR; Strottman, D				Cheng, Yun; Csernai, L. P.; Magas, V. K.; Schlei, B. R.; Strottman, D.			Matching stages of heavy-ion collision models	PHYSICAL REVIEW C			English	Article							FREEZE-OUT; DISTRIBUTIONS	Heavy-ion reactions and other collective dynamical processes are frequently described by different theoretical approaches for the different stages of the process, like initial equilibration stage, intermediate locally equilibrated fluid dynamical stage, and final freeze-out stage. For the last stage, the best known is the Cooper-Frye description used to generate the phase space distribution of emitted, noninteracting particles from a fluid dynamical expansion or explosion, assuming a final ideal gas distribution, or (less frequently) an out-of-equilibrium distribution. In this work we do not want to replace the Cooper-Frye description, but rather clarify the ways of using it and how to choose the parameters of the distribution and, eventually, how to choose the form of the phase space distribution used in the Cooper-Frye formula. Moreover, the Cooper-Frye formula is used in connection with the freeze-out problem, while the discussion of transition between different stages of the collision is applicable to other transitions also. More recently, hadronization and molecular dynamics models have been matched to the end of a fluid dynamical stage to describe hadronization and freeze-out. The stages of the model description can be matched to each other on space-time hypersurfaces (just like through the frequently used freeze-out hypersurface). This work presents a generalized description of how to match the stages of the description of a reaction to each other, extending the methodology used at freeze-out, in simple covariant form which is easily applicable in its simplest version for most applications.	[Cheng, Yun; Csernai, L. P.] Univ Bergen, Inst Phys & Technol, N-5007 Bergen, Norway; [Cheng, Yun; Csernai, L. P.; Strottman, D.] Goethe Univ Frankfurt, Frankfurt Inst Adv Studies, D-60438 Frankfurt, Germany; [Cheng, Yun] Huazhong Normal Univ, Inst Particle Phys, Wuhan 430079, Peoples R China; [Csernai, L. P.] Res Inst Particle & Nucl Phys, MTA KFKI, H-1525 Budapest, Hungary; [Magas, V. K.] Univ Barcelona, Dept Estruct & Constituents Mat, E-08028 Barcelona, Spain; [Schlei, B. R.] GSI Helmholtz Ctr Heavy Ion Res GmbH, D-64291 Darmstadt, Germany; [Strottman, D.] Univ Valencia, CSIC, Inst Invest Paterna, Dept Fis Teor, E-46071 Valencia, Spain; [Strottman, D.] Univ Valencia, CSIC, IFIC, Ctr Mixto,Inst Invest Paterna, E-46071 Valencia, Spain	Cheng, Y (reprint author), Univ Bergen, Inst Phys & Technol, Allegaten 55, N-5007 Bergen, Norway.	yun.cheng@uib.no	Magas, Volodymyr K/J-8599-2016	Magas, Volodymyr K/0000-0003-3701-8362				43	21	21	0	5	AMER PHYSICAL SOC	COLLEGE PK	ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA	0556-2813	1089-490X		PHYS REV C	Phys. Rev. C	JUN 28	2010	81	6							064910	10.1103/PhysRevC.81.064910			8	Physics, Nuclear	Physics	617FZ	WOS:000279267600002		Green Published			2020-06-27	
J	Yi, M; Yang, LJ				Yi, Ming; Yang, Lijian			Propagation of firing rate by synchronization and coherence of firing pattern in a feed-forward multilayer neural network	PHYSICAL REVIEW E			English	Article							OSCILLATIONS; NEURONS; BINDING; MODEL; CODE	When neurons in layer 1 fire irregularly under stochastic noise, it is found synchronous firings can develop gradually in latter layers within a feed-forward multilayer neural network, which is consistent with experimental findings. The underlying mechanism of propagation of firing rate is explored, then rate encoding realized by synchronization is clarified. Furthermore, the effects of connection probability between nearest layers, stochastic noise, and ratio of inhibitory connections to total connection on (i) propagation of firing rate by synchronization and (ii) coherence of firing pattern are investigated, respectively. It is observed that (i) there is a threshold for connection probability, beyond which firing rate of each layer can propagate successfully through the whole network by synchronization. The dependence of firing rate on layer index is very different for different connection probability. In addition, larger the connection probability is, more rapidly the synchrony is built up. (ii) Increasing intensity of stochastic noise enhances firing rate in output layer. Stochastic noise plays a constructive role in improving synchrony by causing the synchronization more quickly. (iii) The inhibitory connection offsets excitatory input therefore reduces firing rate and synchrony. As layer index increases, coherence measure goes through a peak, i. e., the coherence of firing pattern is the worst at certain a layer. With increasing the ratio of inhibitory connections, the variability of firing train is enhanced, exhibiting destructive role of inhibitory connections on coherence of firing pattern.	[Yi, Ming] Chinese Acad Sci, Wuhan Inst Phys & Math, Wuhan, Peoples R China; [Yang, Lijian] Huazhong Normal Univ, Dept Phys, Wuhan 430070, Peoples R China; [Yang, Lijian] Huazhong Normal Univ, Inst Biophys, Wuhan 430070, Peoples R China; [Yang, Lijian] Huazhong Normal Univ, Minist Educ, Key Lab Quark & Lepton Phys, Wuhan 430070, Peoples R China	Yi, M (reprint author), Chinese Acad Sci, Wuhan Inst Phys & Math, Wuhan, Peoples R China.	yiming@wipm.ac.cn; lijian_yang@phy.ccnu.edu.cn	Yi, Ming/B-5383-2011	Yi, Ming/0000-0001-7198-5511	National Natural Science Foundation of ChinaNational Natural Science Foundation of China [10905089]; TianYuan Special Funds [10926065]; Key Laboratory of Quark & Lepton Physics (Huazhong Normal University) [QLPL200905]	This work was supported by the National Natural Science Foundation of China under Grant No. 10905089 (M.Y.), TianYuan Special Funds under Grant No. 10926065 (M.Y.), Key Laboratory of Quark & Lepton Physics (Huazhong Normal University) QLPL200905 (L.J.Y.).		42	24	24	0	13	AMER PHYSICAL SOC	COLLEGE PK	ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA	1539-3755	1550-2376		PHYS REV E	Phys. Rev. E	JUN 28	2010	81	6	1						061924	10.1103/PhysRevE.81.061924			9	Physics, Fluids & Plasmas; Physics, Mathematical	Physics	617HJ	WOS:000279271300001	20866457				2020-06-27	
