PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Xu, YC; Zhu, DM				Xu, Yancong; Zhu, Deming			Bifurcations of heterodimensional cycles with one orbit flip and one inclination flip	NONLINEAR DYNAMICS			English	Article						Heterodimensional bifurcation; Orbit flip; Inclination flip	2 SADDLE-POINTS; HETEROCLINIC BIFURCATIONS; HOMOCLINIC BIFURCATION; HIGHER DIMENSIONS; LOOPS	In this paper, the bifurcations of heterodimensional cycles are investigated by setting up a suitable local coordinate system in a four-dimensional system. Under some ungeneric conditions-one orbit flip and one inclination flip-the persistence of heterodimensional cycles, the existence of homoclinic orbit and a family of periodic orbits, the coexistence of heterodimensional loop and periodic orbit are obtained. Also, the relevant bifurcation surfaces and their existing regions are given.	[Xu, Yancong] Zhejiang Univ, Dept Math, Hangzhou 310028, Zhejiang, Peoples R China; [Xu, Yancong] Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China; [Zhu, Deming] E China Normal Univ, Dept Math, Shanghai 200062, Peoples R China	Xu, YC (reprint author), Zhejiang Univ, Dept Math, Hangzhou 310028, Zhejiang, Peoples R China.	yancongx@163.com; dmzhu@math.ecnu.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [10671069, 60773179]; Foundation of State Key Basic Research 973 Development Programming Item of ChinaNational Basic Research Program of China [2004CB318000]	Supported by National Natural Science Foundation of China (No. 10671069, 60773179) and Foundation of State Key Basic Research 973 Development Programming Item of China (No. 2004CB318000).		20	13	14	0	2	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0924-090X			NONLINEAR DYNAM	Nonlinear Dyn.	APR	2010	60	1-2					1	13		10.1007/s11071-009-9575-z			13	Engineering, Mechanical; Mechanics	Engineering; Mechanics	567QQ	WOS:000275462100001					2020-06-29	
J	Li, SJ; Zheng, B; Huang, FH; Zakharov, LN; Slebodnick, C; Rheingold, AL; Gibson, HW				Li ShiJun; Zheng Bo; Huang Feihe; Zakharov, Lev N.; Slebodnick, Carla; Rheingold, Arnold L.; Gibson, Harry W.			A new cryptand/paraquat [2]pseudorotaxane	SCIENCE CHINA-CHEMISTRY			English	Article						host-guest system; self-assembly; pseudorotaxane; cryptand; paraquat	COMPLEXATION; CYCLODEXTRIN; PARAQUAT; HOST; PSEUDOROTAXANE; RECOGNITION; ROTAXANES; CRYPTANDS; SENSORS	A new cryptand/paraquat [2]pseudorotaxane and its crown ether analog were synthesized and characterized by proton NMR, mass spectrometry, and single crystal X-ray analysis. The Job plots based on proton NMR data demonstrated that both the complex between cryptand 1 and paraquat derivative 2a and the complex between bis(p-phenylene)-34-crown-10 (3) and paraquat derivative 2b have 1:1 stoichiometry in solution. The apparent association constants (K-a,K-exp) of 1.2a and 3.2b calculated for 1:1 complexes were 1.4 (+/-0.2) x 10(4) and 4.7 (+/-0.5) x 10(2) M-1, respectively. X-ray analysis showed that 1.2a is stabilized by ten hydrogen bonds and face-to-face pi-stacking interactions in the solid state, while 3.2b is stabilized by four hydrogen bonds and face-to-face pi-stacking interactions. As well as in the X-ray structure of 1.2c, a water molecule acts as a hydrogen bridge between the beta-pyridinium protons of 2a and the ether oxygen atoms of 1 in 1.2a. The successful preparation of 1.2a demonstrated that the tert-butyl group is not big enough to be a stopper for rotaxanes based on 1.	[Li ShiJun] Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China; [Zheng Bo; Huang Feihe] Zhejiang Univ, Dept Chem, Hangzhou 310027, Zhejiang, Peoples R China; [Zakharov, Lev N.; Rheingold, Arnold L.] Univ Calif San Diego, Dept Chem & Biochem, La Jolla, CA 92093 USA; [Slebodnick, Carla; Gibson, Harry W.] Virginia Polytech Inst & State Univ, Dept Chem, Blacksburg, VA 24061 USA	Li, SJ (reprint author), Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China.	l_shijun@hznu.edu.cn	Huang, Feihe/A-1020-2012; Rheingold, Arnold/U-4735-2019; yang, dong/J-1427-2012; Li, Shijun/J-6486-2012; Zheng, Bo/C-4445-2011	Huang, Feihe/0000-0003-3177-6744; Rheingold, Arnold/0000-0003-4472-8127; Li, Shijun/0000-0003-1480-9292; Zheng, Bo/0000-0001-9172-9478	National Science Foundation of USANational Science Foundation (NSF) [DMR0097126]; Specialized Research Fund for the Doctoral Program of Higher Education of ChinaSpecialized Research Fund for the Doctoral Program of Higher Education (SRFDP) [20070335152]	This work was supported by the National Science Foundation of USA (Grant No. DMR0097126) and the Specialized Research Fund for the Doctoral Program of Higher Education of China (Grant No. 20070335152).		38	8	8	2	13	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	1674-7291	1869-1870		SCI CHINA CHEM	Sci. China-Chem.	APR	2010	53	4					858	862		10.1007/s11426-010-0120-1			5	Chemistry, Multidisciplinary	Chemistry	604FT	WOS:000278263400022					2020-06-29	
J	Jiang, Y; Zhou, XY; Chen, ZM				Jiang, Yu; Zhou, Xiaoyun; Chen, Zhenming			Cloning, expression, and biochemical characterization of a thermostable lipase from Geobacillus stearothermophilus JC	WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY			English	Article						Enantioselectivity; Expression; Lipase; Thermostability	BACILLUS-STEAROTHERMOPHILUS; THERMOALKALOPHILIC LIPASE; ESCHERICHIA-COLI; THERMOCATENULATUS; PURIFICATION; L1	A thermophilic lipase gene of Geobacillus stearothermophilus JC was cloned and expressed in a pET 28-a (+) expression vector. The biochemical properties of the recombinant enzyme and its enantioselective hydrolysis of (RS)-1-phenylethyl acetate were studied. Removal of the signal peptide greatly increased the enzyme's expression level by 4.3 times. The purified JC lipase had an optimum temperature of 55A degrees C and optimum pH of 9. Furthermore, comparisons with other enzymes suggest that a few amino acid alterations may significantly change the thermostability of this enzyme. The hydrolysis of (RS)-1-phenylethyl acetate with the crude recombinant JC lipase at 25A degrees C produce (R)-1-phenylethanol in 97.7% e.e. and 46.1% yield after 24 h, corresponding to an E value of 237.	[Jiang, Yu; Chen, Zhenming] Hangzhou Normal Univ, Ctr Biomed & Hlth, Hangzhou 310012, Zhejiang, Peoples R China; [Jiang, Yu; Zhou, Xiaoyun] Zhejiang Univ Technol, Coll Biol & Environm Engn, Hangzhou 310032, Zhejiang, Peoples R China	Chen, ZM (reprint author), Hangzhou Normal Univ, Ctr Biomed & Hlth, 222 Wenyi Rd, Hangzhou 310012, Zhejiang, Peoples R China.	zhenming-chen12@163.com			Science & Technology Department of Zhejiang Province [2007C21150]	This work was supported by a key project from Science & Technology Department of Zhejiang Province (2007C21150).		16	9	10	3	15	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0959-3993	1573-0972		WORLD J MICROB BIOT	World J. Microbiol. Biotechnol.	APR	2010	26	4					747	751		10.1007/s11274-009-0213-1			5	Biotechnology & Applied Microbiology	Biotechnology & Applied Microbiology	567RS	WOS:000275464900021					2020-06-29	
J	Wu, LB; Chen, Q; Lin, WH; Bian, GF; Sun, WL; Shen, ZQ				Wu Lianbin; Chen Qiu; Lin Weihong; Bian Gaofeng; Sun Weilin; Shen Zhiquan			SYNTHESIS OF POLY [gamma-(2-THIAZOLE-UREIDO)PROPYL]METHYLDIETHOXYSILANE METAL COMPLEXES AND THEIR MAGNETIC PROPERTIES	ACTA POLYMERICA SINICA			Chinese	Article						Thiazole; Polysiloxane; Magnetic property; Metal complexes	BITHIAZOLE RINGS; ORGANIC MAGNETS; CHEMISTRY	The design and preparation of organic soft ferromagtnets by sol-gel processing is reported in this paper. [gamma-(2-Thiazole-ureido)propyl]methyldiethoxysilane (TUPMDES) was firstly sythesized. Polysiloxane (PTUPMDES) and complexes (PTUPMDES-Cu, PTUPMDES-Ni) were prepared via sol-gel process, respectively. They were characterized by IR, (1)H-NMR, SEM and MS. The structure of the complexes was characterized by FTIR, which suggested that chelation had taken place and was demonstrated by the shift of the characteristic absorption bands. The magnetic properties of these complexes were measured using a physical property measurement system (PPMS 29), which included magnetization versus temperature, magnetization versus applied field, magnetic susceptibility versus temperature and magnetic hysteresis. The temperature was ranged from 5 K to 300 K, and the intensity of magnetic field was in the range of 4 x 106 4 X 10(6) A/m. It was found that these complexes were organic soft magnets and had typical "S" shaped magnetic hysteresis loops. The saturation magnetization of PTUPMDES-Cu, PTUPMDES-Ni and PTUPMDES-DMS-Ni was 4.39 emu/g, 5.75 emu/g, 5.27 emu/g, and their remanence magnetization and coercivity were 0.002 emu/g, 0.003 emu/g, 0.002 emu/g and 1510 A/m, 1565 A/m, 1293 A/m, respectively. While the paramagnetic Curie temperature was 168 K, 163 K, 263 K. It was discovered that the Curie-Weiss temperature almost increased twice, when the dimethylsiloxane segments were introduced into the polysiloxane chains containing thiazole groups.	[Wu Lianbin; Lin Weihong; Sun Weilin; Shen Zhiquan] Zhejiang Univ, Dept Polymer Sci & Engn, Hangzhou 310027, Zhejiang, Peoples R China; [Wu Lianbin; Chen Qiu; Bian Gaofeng] Hangzhou Normal Univ, Educ Minist, Key Lab Organosilicon Chem & Mat Technol, Hangzhou 310012, Zhejiang, Peoples R China	Wu, LB (reprint author), Zhejiang Univ, Dept Polymer Sci & Engn, Hangzhou 310027, Zhejiang, Peoples R China.	opl_sunwl@emb.zju.edu.cn						17	1	2	0	8	SCIENCE CHINA PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	1000-3304			ACTA POLYM SIN	Acta Polym. Sin.	MAR 20	2010		3					377	382					6	Polymer Science	Polymer Science	578SE	WOS:000276314700019					2020-06-29	
J	Jiang, KZ; Bian, GF; Hu, N; Pan, YJ; Lai, GQ				Jiang, Kezhi; Bian, Gaofeng; Hu, Nan; Pan, Yuanjiang; Lai, Guoqiao			Coordinated dissociative proton transfers of external proton and thiocarbamide hydrogen: MS experimental and theoretical studies on the fragmentation of protonated S-methyl benzenylmethylenehydrazine dithiocarboxylate in gas phase	INTERNATIONAL JOURNAL OF MASS SPECTROMETRY			English	Article						Coordinated dissociative proton transfers; Thioamide hydrogen; DFT; S-methylbenzenylmethylenehydrazine; Dithiocarboxylate	MASS-SPECTROMETRIC CHARACTERIZATION; ELECTROSPRAY-IONIZATION; TRIPLE QUADRUPOLE; DECOMPOSITION; PYROLYSIS; PEPTIDES; BASICITY; CYSTEINE; SYSTEM; ACID	The dissociation chemistry of the protonated S-methyl benzenylmethylenehydrazine dithiocarboxylate, PhCH=N-NHC(=S)SCH3, has been investigated by collision-induced dissociation (CID) mass spectrometry experiments in combination with density functional theory (DFT) calculations. Eliminations of H2S, CH3SH and (NSC)SCH3 were the three fragmentation reactions observed in the tandem mass spectra, witnessed by the MS/MS analysis of native S-34-isotopic ion and the D-labeling CID-MS experiment. Of the three fragmentations, both the added proton and the internal thiocarbamide hydrogen shift to the fragment ion (m/z 106) in the dissociation of losing (NSC)SCH3, while both of them shift to the neutral fragment H2S to generate the minor product ion at m/z 177. In the case of the feasible fragmentation process of CH3SH elimination, one of the proton/the thiocarbamide hydrogen migrates to the fragment ion at m/z 163, and the other migrates to the neutral specie. Calculated results show that thiocarbamide sulfur (S5) is the most thermodynamically favored position for protonation. The mechanisms of these reactions were postulated according to the theoretical results, and the reaction energy profiles were also constructed. These results indicated that fragmentation of the protonated molecule was viewed as a result of the coordinated migration of both the external proton and the thiocarbamide hydrogen. (C) 2010 Elsevier By. All rights reserved.	[Jiang, Kezhi; Hu, Nan; Pan, Yuanjiang] Zhejiang Univ, Dept Chem, Hangzhou 310036, Zhejiang, Peoples R China; [Jiang, Kezhi; Bian, Gaofeng; Lai, Guoqiao] Hangzhou Normal Univ, Key Lab Organosilicon Chem & Mat Technol, Hangzhou 310012, Zhejiang, Peoples R China	Pan, YJ (reprint author), Zhejiang Univ, Dept Chem, 38 Zheda Rd, Hangzhou 310027, Peoples R China.	panyuanjiang@zju.edu.cn			Ministry of Education of ChinaMinistry of Education, China [NCET-06-0520]; National Science Foundation of Zhejiang Province [Z206510]	The Ministry of Education of China for Grant NCET-06-0520 and the National Science Foundation of Zhejiang Province for Grant Z206510 support this work.		36	12	12	2	21	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	1387-3806	1873-2798		INT J MASS SPECTROM	Int. J. Mass Spectrom.	MAR 15	2010	291	1-2					17	23		10.1016/j.ijms.2009.12.017			7	Physics, Atomic, Molecular & Chemical; Spectroscopy	Physics; Spectroscopy	577LC	WOS:000276223600003					2020-06-29	
J	Ye, JZ; Li, BX				Ye, Jian-zhu; Li, Bao-Xing			First-principles study on mixed Si10-nNn (n=0-10) clusters	PHYSICA B-CONDENSED MATTER			English	Article						SiN clusters; Stable structure; Structural optimization	APPROXIMATION; CHEMISTRY; NITROGEN; SILICON; ENERGY	The mixed Si10-nNn (n = 0 - 10) clusters have been investigated systematically using Amsterdam Density Functional (ADF) program with TZ2P basis set in conjunction with self-consistent field (SCF) For the silicon-nitrogen binary cluster system, Si-rich clusters favor three-dimensional structures The nitrogen atoms separate from each other, if possible Near the n = 5 stoichiometry, the lowest energy structures are highly stable like-planar structures. They feature a strong alternation of Si and N atoms For N-rich clusters, the forming N dimers are observed in the most stable structures But, the N dimers are easy to be removed from the N-rich clusters The remaining parts become linear or planar structures (C) 2010 Elsevier B V All rights reserved	[Li, Bao-Xing] Hangzhou Normal Univ, Minist Educ, Dept Phys,Key Lab Organosilicon Chem & Mat Techno, Microfluid Chip Inst, Hangzhou 310036, Zhejiang, Peoples R China; [Ye, Jian-zhu] Wenzhou Univ, Sch Phys & Elect Informat, Wenzhou 325027, Zhejiang, Peoples R China	Li, BX (reprint author), Hangzhou Normal Univ, Minist Educ, Dept Phys,Key Lab Organosilicon Chem & Mat Techno, Microfluid Chip Inst, Hangzhou 310036, Zhejiang, Peoples R China.				National Excellent Doctoral Dissertation of PR ChinaFoundation for the Author of National Excellent Doctoral Dissertation of China [200320]; Natural Nature Science Foundation of ChinaNational Natural Science Foundation of China [10674039]	A Foundation for the Author of National Excellent Doctoral Dissertation of PR China under Grant no 200320, and the Natural Nature Science Foundation of China (Grant no. 10674039) supported this work		18	9	9	1	9	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	0921-4526	1873-2135		PHYSICA B	Physica B	MAR 15	2010	405	6					1461	1465		10.1016/j.physb.2009.11.072			5	Physics, Condensed Matter	Physics	569QP	WOS:000275613900004					2020-06-29	
J	Zhang, FB; Zhang, CH; Deng, YA; Xu, LW; Qiu, HY; Lai, GQ; Jiang, JX				Zhang Feibao; Zhang Caihua; Deng Yuan; Xu Liwen; Qiu Huayu; Lai Guoqiao; Jiang Jianxiong			Palladium Supported on SBA-15 as a New Recyclable Catalyst for the Mizoroki-Heck Reaction	ACTA CHIMICA SINICA			Chinese	Article						Mizoroki-Heck reaction; catalyst recycling; SBA-15; palladium; aryl halide	ARYL HALIDES; COMPLEX; SILICA; CARBONYLATION; PHOSPHINE; OXIDATION; LIGAND	The ionic liquid functionalized mesoporous SBA-15 materials were prepared under a hydrothermal condition, followed by treatment with palladium chloride in acetone and then the reduction with N(2)H(4)center dot H(2)O in ethanol. The catalytic properties of the materials were tested for the Mizoroki-Heck reaction. Compared with Pd material supported on the naked SBA-15, the Pd catalyst supported on the surface modified SBA-15 exhibits very high activity, recoverability and stability for the Mizoroki-Eleck reaction. N(2) adsorption-desorption isotherms and the low-angle X-ray diffraction (XRD) patterns indicate that the parent ordered mesoporous structure was well-maintained during the synthesis process. Transmission electron microscopy (TEM) was also used to investigate the morphology of the composite. High efficiency of the catalyst was proved in the Mizoroki-Heck reaction and the catalyst could be recycled five times without any loss of its catalytic activity.	[Zhang Feibao; Zhang Caihua; Deng Yuan; Xu Liwen; Qiu Huayu; Lai Guoqiao; Jiang Jianxiong] Hangzhou Normal Univ, Minist Educ, Key Lab Organosilicon Chem & Mat Technol, Hangzhou 310012, Zhejiang, Peoples R China	Zhang, FB (reprint author), Hangzhou Normal Univ, Minist Educ, Key Lab Organosilicon Chem & Mat Technol, Hangzhou 310012, Zhejiang, Peoples R China.	hsdyjg@163.com	Zhang, Fei-Bao/J-9287-2015; Xu, Li-Wen/C-9903-2011	Zhang, Fei-Bao/0000-0002-8548-9882; Xu, Li-Wen/0000-0001-5705-0015				25	4	7	0	12	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	0567-7351			ACTA CHIM SINICA	Acta Chim. Sin.	MAR 14	2010	68	5					443	448					6	Chemistry, Multidisciplinary	Chemistry	574EA	WOS:000275970300012					2020-06-29	
J	Du, WG; Zhao, B; Shine, R				Du, Wei-Guo; Zhao, Bo; Shine, Richard			Embryos in the Fast Lane: High-Temperature Heart Rates of Turtles Decline After Hatching	PLOS ONE			English	Article							CHELYDRA-SERPENTINA; OXYGEN-CONSUMPTION; CHRYSEMYS-PICTA; LIZARD EMBRYOS; METABOLIC-RATE; INCUBATION; MECHANISMS; REPTILES; BASKING; SCRIPTA	In ectotherms such as turtles, the relationship between cardiovascular function and temperature may be subject to different selective pressures in different life-history stages. Because embryos benefit by developing as rapidly as possible, and can "afford" to expend energy to do so (because they have access to the yolk for nutrition), they benefit from rapid heart (and thus, developmental) rates. In contrast, hatchlings do not have a guaranteed food supply, and maximal growth rates may not enhance fitness-and so, we might expect a lower heart rate, especially at high temperatures where metabolic costs are greatest. Our data on two species of emydid turtles, Chrysemys picta, and Graptemys pseudogeographica kohnii, support these predictions. Heart rates of embryos and hatchlings were similar at low temperatures, but heart rates at higher temperatures were much greater before than after hatching.	[Du, Wei-Guo; Zhao, Bo] Hangzhou Normal Univ, Coll Biol & Environm Sci, Hangzhou, Zhejiang, Peoples R China; [Du, Wei-Guo; Shine, Richard] Univ Sydney, Sch Biol Sci, Sydney, NSW 2006, Australia	Du, WG (reprint author), Hangzhou Normal Univ, Coll Biol & Environm Sci, Hangzhou, Zhejiang, Peoples R China.	dwghz@126.com			Natural Science Foundation of ChinaNational Natural Science Foundation of China [30970362]; University of SydneyUniversity of Sydney	Natural Science Foundation of China (30970362). The University of Sydney. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.		35	12	14	0	18	PUBLIC LIBRARY SCIENCE	SAN FRANCISCO	1160 BATTERY STREET, STE 100, SAN FRANCISCO, CA 94111 USA	1932-6203			PLOS ONE	PLoS One	MAR 10	2010	5	3							e9557	10.1371/journal.pone.0009557			4	Multidisciplinary Sciences	Science & Technology - Other Topics	565XE	WOS:000275328800008	20224773	DOAJ Gold, Green Published			2020-06-29	
J	Cai, JL				Cai, Jian-Le			Conformal Invariance and Conserved Quantity of Hamilton System under Second-Class Mei Symmetry	ACTA PHYSICA POLONICA A			English	Article							LIE SYMMETRIES; TZENOFF EQUATIONS; MECHANICAL SYSTEM; NOETHER SYMMETRY; PHASE-SPACE; CONSTRAINTS; SET; LAW	Conformal invariance and conserved quantities of Hamilton system under second-class Mei symmetry are studied. The single-parameter infinitesimal transformation group and infinitesimal transformation vector of generator are introduced. The definitions about conformal invariance of Hamilton function and conformal invariance of Hamilton system under second-class Mei symmetry are given. The relationship between the system's conformal invariance and Mei symmetry are discussed. The necessary and sufficient condition that the system's conformal invariance would be Mei symmetry is deduced. The system's corresponding conserved quantities are obtained with the aid of a structure equation which is satisfied by the gauge function. Lastly, an example is provided to illustrate the application of the result.	Hangzhou Normal Univ, Coll Sci, Hangzhou 310018, Zhejiang, Peoples R China	Cai, JL (reprint author), Hangzhou Normal Univ, Coll Sci, Hangzhou 310018, Zhejiang, Peoples R China.	caijianle@yahoo.com.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [10572021, 10772025]	Project supported by the National Natural Science Foundation of China (grant No. 10572021, 10772025).		34	28	28	0	1	POLISH ACAD SCIENCES INST PHYSICS	WARSAW	AL LOTNIKOW 32-46, PL-02-668 WARSAW, POLAND	0587-4246	1898-794X		ACTA PHYS POL A	Acta Phys. Pol. A	MAR	2010	117	3					445	448		10.12693/APhysPolA.117.445			4	Physics, Multidisciplinary	Physics	584TO	WOS:000276776200003		Bronze			2020-06-29	
J	Chen, HY				Chen, Huanyin			On Exchange Hermitian Rings	ALGEBRA COLLOQUIUM			English	Article						exchange ring; hermitian ring; pseudo-similarity	PROJECTIVE-MODULES; REGULAR-RINGS; STABLE RANGE; CANCELLATION; MATRICES	In this article, we investigate new necessary and sufficient conditions on an exchange ring under which every regular matrix admits a diagonal reduction. We prove that an exchange ring R is an hermitian ring if and only if for any n >= 2 and any regular x is an element of R(n), there exists u is an element of CL(n)(R) such that x = xux; if and only if for any n >= 2 and any regular x is an element of R(n), there exists u is an element of CL(n)(R) such that xu is an element of R is an idempotent. Furthermore, we characterize such exchange rings by means of reflexive inverses and n-pseudo-similarity.	Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China	Chen, HY (reprint author), Hangzhou Normal Univ, Dept Math, Hangzhou 310036, Zhejiang, Peoples R China.	huanyinchen@yahoo.cn						13	1	1	0	0	WORLD SCIENTIFIC PUBL CO PTE LTD	SINGAPORE	5 TOH TUCK LINK, SINGAPORE 596224, SINGAPORE	1005-3867			ALGEBR COLLOQ	Algebr. Colloq.	MAR	2010	17	1					87	100		10.1142/S1005386710000118			14	Mathematics, Applied; Mathematics	Mathematics	542LN	WOS:000273494900010					2020-06-29	
J	Chai, H; Wo, LK; Fu, Y; Xie, T; Wang, QY; Huang, LF				Chai Hui; Wo Like; Fu Yan; Xie Tian; Wang Qiuyan; Huang Lifeng			S-Allyl-L-Cysteine Sulfoxide Inhibits Tumor Necrosis Factor-Alpha Induced Monocyte Adhesion and Intercellular Cell Adhesion Molecule-1 Expression in Human Umbilical Vein Endothelial Cells	ANATOMICAL RECORD-ADVANCES IN INTEGRATIVE ANATOMY AND EVOLUTIONARY BIOLOGY			English	Article						endothelial cells; S-Allyl-L-Cysteine sulfoxide; tumor necrosis factor-alpha; intercellular cell adhesion molecule-1; superoxide anion; NADH oxidase	NF-KAPPA-B; ATHEROSCLEROSIS; ANTIOXIDANTS; INFLAMMATION; DEGRADATION; CIRCULATION; DYSFUNCTION; ACTIVATION; ALLICIN; DISEASE	Garlic and its water-soluble allyl sulfur-containing compound, S-Ally-L-cysteine Sulfoxide (ACSO), have shown antioxidant and anti-inflammatory activities, inhibiting the development of atherosclerosis. However, little is known about the mechanism(s) underlying the therapeutic effect of ACSO in inhibiting the formation of atherosclerostic lesion. This study aimed to investigate whether ACSO could modulate tumor necrosis factor-alpha (TNF-alpha)-induced expression of intercellular cell adhesion molecule-1, monocyte adhesion and TNF-alpha-mediated signaling in human umbilical vein endothelial cells. While TNF-alpha promoted the intercellular cell adhesion molecule-1 m-RNA transcription in a dose- and time-dependent manner, ACSO treatment significantly reduced the levels of TNF-alpha-induced intercellular cell adhesion molecule-1 mRNA transcripts (P < 0.01). Furthermore, ACSO dramatically inhibited TNF-alpha triggered adhesion of THP-1 monocytes to endothelial cells and porcine coronary artery rings. Moreover, ACSO mitigated TNF-alpha induced depolarization of mitochondrial membrane potential and overproduction of superoxide anion, associated with the inhibition of NOX4, a subunit of nicotinamide adenine dinucleotide phosphate-oxidase, mRNA transcription. In addition, ACSO also inhibited TNF-alpha-induced phosphorylation of JNK, ERK1/2 and I kappa B, but not p38. Apparently, ACSO inhibited proinflammatory cytokine-induced adhesion of monocytes to endothelial cells by inhibiting the mitogen-activated protein kinase signaling and related intercellular cell adhesion molecule-1 expression, maintaining mitochondrial membrane potential, and suppressing the overproduction of superoxide anion in endothelial cells. Therefore, our findings may provide new insights into ACSO on controlling TNF-alpha-mediated inflammation and vascular disease. Anat Rec, 293:421-430, 2010. (C) 2010 Wiley-Liss, Inc.	[Fu Yan] Zhejiang Univ, Coll Anim Sci, Hangzhou 310029, Zhejiang, Peoples R China; [Chai Hui] Zhejiang Chinese Med Univ, Coll Life Sci, Hangzhou, Zhejiang, Peoples R China; [Wo Like] Zhejiang Chinese Med Univ, Affiliated Hosp 1, Hangzhou, Zhejiang, Peoples R China; [Xie Tian; Wang Qiuyan; Huang Lifeng] Hangzhou Normal Univ, Ctr Biomed & Hlth, Hangzhou, Zhejiang, Peoples R China	Fu, Y (reprint author), Zhejiang Univ, Coll Anim Sci, Hangzhou 310029, Zhejiang, Peoples R China.	fuyan@zju.edu.cn						34	20	22	1	12	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	1932-8486	1932-8494		ANAT REC	Anat. Rec.	MAR	2010	293	3					421	430		10.1002/ar.21070			10	Anatomy & Morphology	Anatomy & Morphology	566QM	WOS:000275387900008	20091890				2020-06-29	
J	Gu, F				Gu, Feng			Some convergence theorems of non-implicit iteration process with errors for a finite families of I-asymptotically nonexpansive mappings	APPLIED MATHEMATICS AND COMPUTATION			English	Article						I-Asymptotically nonexpansive mapping; Asymptotically nonexpansive mapping; Non-implicit iterative sequence with errors for a finite family; Common fixed point; Opial condition; Demi-closed principle; Semi-compactness	COMMON FIXED-POINTS; WEAK-CONVERGENCE; SUCCESSIVE-APPROXIMATIONS; SEQUENCE	The purpose of this paper is to study the weak and strong convergence of non-implicit iteration process with errors to a common fixed point for a finite family of I-asymptotically quasi-nonexpansive mappings in Banach spaces. The results presented in this paper extend and improve the corresponding results of several authors [1,2,7-14,17,19,22-29]. (C) 2010 Elsevier Inc. All rights reserved.	Hangzhou Normal Univ, Dept Math, Inst Appl Math, Hangzhou 310036, Zhejiang, Peoples R China	Gu, F (reprint author), Hangzhou Normal Univ, Dept Math, Inst Appl Math, Hangzhou 310036, Zhejiang, Peoples R China.	gufeng99@sohu.com						28	7	7	0	4	ELSEVIER SCIENCE INC	NEW YORK	STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA	0096-3003	1873-5649		APPL MATH COMPUT	Appl. Math. Comput.	MAR 1	2010	216	1					161	172		10.1016/j.amc.2010.01.025			12	Mathematics, Applied	Mathematics	558DA	WOS:000274719600016					2020-06-29	
